Top 100,Org Rk,Name,Org,Pos,Current Level,ETA,FV,Risk,Trend,Age,Ht,Wt,B,T,Sign Yr,Sign Mkt,Sign Org,Bonus,Signed From,Report,Video,PlayerId
,32,José De León,BOS,MIRP,AAA,2021,35+,Low,,29.6083333,"6' 2""",215,R,R,2013,Draft,LAD,25000,Southern,"If you recall, De León was once a top 100 prospect, working 93-96 at that time, but his career was sidetracked by an incessant slew of injuries. His velocity began to climb in 2019, as he was 89-93 as a starter and then more 92-95 as a reliever late that year. Prior to the shutdown, the Reds had planned to start De León in the Triple-A rotation and use him as a spot starter in his final option year. Instead he came up from the alt site in a bullpen role and his velocity continued to climb. He was parked at 95, touching 98. Deployed as a starter in the Clemente League (Puerto Rican Winter League), De León has been sitting 94-98 with his usual plus changeup. His command will probably continue to relegate him to the bullpen, but since he's out of option years, he'll likely stay on the roster in a middle-inning role, perhaps replacing Michael Lorenzen in a medium-leverage role. <em>(Alternate site, MLB, Puerto Rican Winter League)</em>",a7XOAwjfRJQ,15463
,47,J.C. Mejía,CLE,SP,,2021,35+,Med,,25.5555555,"6' 4""",240,R,R,2013,J2,CLE,45000,Dominican Republic,"Mejia was injured for all but 33 innings of 2019, his first on the 40-man roster, then pitched at the alternate site in 2020. His velocity and stuff were the same there as they were on last year's list. I like him as a sinkerballing spot starter. <em>(Alternate site)</em>",,20617
,31,Travis Bergen,TOR,SIRP,,2021,35+,Med,,28.4388888,"6' 1""",205,L,L,2015,Draft,TOR,170000,Kennesaw State,"Bergen was the Giants 2018 Rule 5 pick and spent the early part of 2019 with them, intil he was put on the 60-day IL with a shoulder injury in the middle of that season. He was returned to the Blue Jays in late August and finished 2019 with them, then has bounced back and forth from TOR and ARI (Robbie Ray, DFA). Both before and immediately after his shoulder injury, Bergen was pitching with below-average velocity, sitting 89-92. In 2020, he had a spike, now sitting 93-95 and touching 96. He also has a big-breaking curveball averaging nearly 2900rpms. All of this has come in concert with a delivery that looks more fluid and explosive. He's a big league-ready lefty middle relief piece with three options remaining, and I expect he'll live on the active roster membrane for a while. (Alternate site, MLB)",,18581
,37,Jordan Sheffield,COL,SIRP,,2021,35+,Med,,26.7916666,"5' 10""",190,R,R,2016,Draft,LAD,1847500,Vanderbilt,"Sheffield, who was passed over in the 2019 Rule 5 and then picked in 2020, has been 92-95 so far this spring. His fastball has long either sat in the mid- or upper-90s and Sheffield has plus secondary stuff with elite spin rates on his fastball and slider, but he also has never been as dominant as his raw stuff indicates because his command is lacking. <em>(Dodgers Fall Instructional League)</em>",MCB1O1uhU9E,19682
,35,Jordan Holloway,MIA,SIRP,,2021,35+,High,,25.7583333,"6' 6""",230,R,R,2014,Draft,MIA,400000,Ralston Valley HS (CO),"Holloway came off of TJ rehab late in 2018 and was setting instructs ablaze with his upper-90s fastball. It looked like there was a chance he'd explode in 2019, his first full season since surgery, and emerge as a late-inning relief prospect or maybe even a No. 4 starter, but he walked 66 hitters in 95 innings during his first year on the big league 40-man. His slider is hard, typically 84-86, and sometimes has nasty vertical action, but it's pretty inconsistent. His velo has settled into the 94-96 range, topping with some 98s, and Holloway has single-inning relief projection due to the length of his arm action. He fits in an up/down bucket until he can find more consistency. <em>(Alternate site, MLB)</em>",,20631
,51,Sheldon Neuse,LAD,3B,,2021,35+,Med,,27.2666666,"6' 0""",220,R,R,2016,Draft,WSN,900000,Oklahoma,"Neuse is a power-over-hit infielder with a pretty long performance track record, save for a 2018 Triple-A hiccup. His peripherals have always been a little scary, but he's hit for power pretty consistently. Neuse's broad strokes profile is like J.D. Davis': a two-way college guy who's a third base fit thanks to his arm strength and whose big righty power comes with Ks. I have Neuse in as a four corners bat with uncommon power for that profile. He's an interesting roster compliment to Edwin Ríos, though the A's weren't inclined to give Neuse reps last year even as Matt Chapman was hurt and their second basemen were struggling. <em>(Alternate site)</em>",qqp5Daofb6w,19635
,31,Ben Bowden,COL,SIRP,AAA,2021,35+,Low,,27.4027777,"6' 4""",235,L,L,2016,Draft,COL,1600000,Vanderbilt,"There has been times when I've seen Bowden 93-96 with a plus changeup, and others (like this spring) when he's been more 91-92 with the changeup and a below-average mid-80s slider/cutter. If he can consistently sit 93-96, he's a rosterable middle reliever, but this low-90s version is an up/down guy. He's likely battling with Phil Diehl and Yoan Aybar to be the second lefty out of the bullpen. <em>(Alternate site)</em>",,20198
,28,Albert Abreu,NYY,SIRP,AAA,2021,35+,High,,26.4722222,"6' 2""",190,R,R,2013,J2,HOU,185000,Dominican Republic,"Maybe if Abreu could throw his secondary stuff for strikes and then run his fastball up the ladder to finish hitters, this could work. But he doesn't have good feel for locating those secondaries and tends to pepper the bottom and middle of the zone with his fastball, either by accident or because he's fallen behind and needs to get one over for a strike. At times, he has looked like he has three plus or better pitches, but his fastball just doesn't play like it's elite, even though his velocity sometimes has been, and the secondaries suffer because Abreu is often behind in the count and struggles to locate them. I think he'll be up and down while he's on the 40-man. <em>(Alternate site, MLB)</em>",eT81w6ezeLs,17485
,34,Zack Burdi,ARI,SIRP,,2022,35+,High,,27.0194444,"6' 3""",210,R,R,2016,Draft,CHW,2128500,Louisville,"It's been a long, slow ascent for Burdi after his post-surgery velocity tanked into the low-90s (he had TJ in 2017). Once parked in the 97-102 range, he was living 90-92 early on in the 2018 Fall League and was shut down with fatigue. In 2019, he was back in the 94-97 range, topping out at 99, then sat 96-99 and touched 100 during his 2020 big league debut. Burdi was knocked around in a limited major league jaunt and his velocity slowly declined (though always remained good) during that stretch. He was up and down throughout 2021 and ended up hopping around to Baltimore and Arizona via waivers. His slider is short and cuttery but it's really hard, in the 88-92 mph range, and it has biting two-plane movement when it's located right. His low-90s changeup also has bat-missing tail. All three pitches are capable of missing bats, Burdi just needs to execute more consistently. During his big league action this year, he'd alter his position on the rubber depending on the handedness of the opposing hitter. Health and command have been issues but Burdi is an interesting lightning-in-a-bottle pickup for Arizona.",qjlYWTBkyNQ,19159
,32,Nivaldo Rodriguez,DET,SP,AAA,2022,35+,Low,,24.9166666,"6' 1""",170,R,R,2015,J2,HOU,10000,Venezuela,"Rodriguez went backwards in 2021, leading to the Tigers claiming him in late August when Houston tried to sneak him off their 40-man due to a roster crunch. He’s a pitch-mixer with four average offerings, staring with a low-90s fastball that can scrape 95 at times and features good backspin. He complements the heater with a deep curveball and hard slider that borders on a cutter at times, but his best off-speed pitch is a changeup with good arm action and movement. His once impressive control regressed considerably in 2021, which also led to many fewer strikeouts, as he needs to locate his middle-of-the-road stuff in order to succeed. While it was against lesser competition, Rodriguez was lights out in the Puerto Rican Winter League this offseason, and he'll get a long look this spring. His most likely outcome is as an up-and-down utility type of arm who can serve in multiple roles.",,22449
,41,Will Vest,DET,SIRP,MLB,2021,35+,Low,,26.7777777,"6' 0""",190,R,R,2017,Draft,DET,100000,Stephen F. Austin,"Vest had a huge 2019 season in the minors and was a pitch data marvel whose fastball featured big vertical movement, but his stuff looked down when he arrived for the 2019 Fall League. Then there was no 2020 regular season and he exhibited a huge velo spike during instructs, sitting in the 94-97 range with backspin and carry. The Mariners made him a Rule 5 pick. He hasn't looked nearly as sharp during 2020, with his fastball only averaging about 93. He may spend the whole year on the M's roster so that they can turn him into an up/down bullpen piece and hope to catch lightning in a bottle down the line. <em>(Fall Instructional League)</em>",,19769
,29,Angel Perdomo,MIL,SIRP,MLB,2022,35+,Low,,27.8583333,"6' 6""",225,L,L,2011,J2,TOR,40000,Dominican Republic,"Perdomo was in Toronto's system for seven seasons, then left for Milwaukee on a minor league deal after 2018. He had posted gaudy strikeout rates before then, but never in the 34-35% range for an extended stretch. He struck out 14.33 per nine at Triple-A, doing most of the damage with his fastball (a 17% swinging strike rate), which sits at about 93 and touches 97. Milwaukee put him on the 40-man and he debuted in 2020 but didn't pitch enough to exhaust rookie eligibility. His fastball is spinning more now than it was in 2019 by a whopping 300 rpm and he now has a passable third pitch (a changeup) to keep hitters off the fastball/slider combo Perdomo uses most often. His command is a barrier between him and a regular relief gig. He's an up/down lefty.",,17759
,35,Paul Campbell,MIA,MIRP,,2021,35+,Low,,26.6388888,"6' 0""",210,L,R,2017,Draft,TBR,,Clemson,"Miami's other Rule 5 pick, Campbell was plucked from Tampa Bay. He's a strike-throwing long-relief/swingman type with command of two solid breaking balls, the better of which is his low-80s curveball. Campbell also has a cuttery slider in the 86-87 range and a below-average fastball. He'll be playing an important, length-providing role out of the bullpen before settling in as a depth starter long-term. <em>(At-home dev)</em>",,22248
